DATAFLOW,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,INSTR_ASSET,FA_INDICATORS,SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,SEX,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS,METADATA_QUESTIONNAIRE_1,METADATA_QUESTIONNAIRE_2,DOI,FULL_DESCRIPTION,AUTHOR,PUBLISHER,DEPARTMENT,CONTACT_POINT,TOPIC,TOPIC_DATASET,KEYWORDS,KEYWORDS_DATASET,LANGUAGE,PUBLICATION_DATE,UPDATE_DATE,METHODOLOGY,METHODOLOGY_NOTES,ACCESS_SHARING_LEVEL,ACCESS_SHARING_NOTES,SECURITY_CLASSIFICATION,SOURCE,SHORT_SOURCE_CITATION,FULL_SOURCE_CITATION,LICENSE,SUGGESTED_CITATION,KEY_INDICATOR,SERIES_NAME
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_S14_L,XDC,A,2022,12993950000000,6,,,F2M,OUTD,,S14,L,,,XDC,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Commercial banks, Households, Liabilities, Domestic currency"
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_S14_L,XDC,A,2023,12373537000000,6,,,F2M,OUTD,,S14,L,,,XDC,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Commercial banks, Households, Liabilities, Domestic currency"
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_S14_L,XDC,A,2024,12429969000000,6,,,F2M,OUTD,,S14,L,,,XDC,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Commercial banks, Households, Liabilities, Domestic currency"
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_S14_L_F,XDC,A,,,6,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_S14_L_M,XDC,A,,,6,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_SMES,POGDP,A,,,0,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),USA,OUTD_COMBANK_SMES_L,XDC,A,,,6,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC,POGDP,A,2020,7.512829659501457,0,,,F2M,OUTD,,CUCC,,,POGDP,,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Percent of GDP"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC,POGDP,A,2021,7.624579305519554,0,,,F2M,OUTD,,CUCC,,,POGDP,,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Percent of GDP"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC,POGDP,A,2022,7.174905774796005,0,,,F2M,OUTD,,CUCC,,,POGDP,,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Percent of GDP"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC,POGDP,A,2023,6.833299174801791,0,,,F2M,OUTD,,CUCC,,,POGDP,,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Percent of GDP"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC,POGDP,A,2024,6.755250567231068,0,,,F2M,OUTD,,CUCC,,,POGDP,,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Percent of GDP"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC_L,XDC,A,2020,1605888000000,6,,,F2M,OUTD,,,L,,,XDC,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Liabilities, Domestic currency"
IMF.STA:FAS(5.0.0),USA,OUTD_CUCC_L,XDC,A,2021,1808981000000,6,,,F2M,OUTD,,,L,,,XDC,,,,Savings institutions are included with commercial banks. ,"1) Other deposit-taking financial institutions include money market mutual funds. 
2) Other financial intermediaries include: government-sponsored enterprises (GSEs), finance companies, issuers of asset-backed securities, funding corporations, holding companies, mutual funds, agency- and GSE-backed mortgage pools, and real estate investment trusts.  Financial instruments commonly used by other financial intermediaries to mobilize funds from the public (excluding loans): mutual fund shares, agency- and GSE-backed securities, corporate bonds, corporate equities and commercial paper. Data shown only include mutual fund shares and agency- and GSE-backed securities because whom-to-whom data are not available for the other instrument categories. The number of credit union branches for 2009 is not available due to a change in source data. 
3) Data on the number of households with a deposit account, the number of households with an insurance policy holders, and the number of households with a loan account is sourced from the triennial Survey of Consumer Finance.
4) According to the Federal Reserve Bank, mobile money services as defined by the FAS do not exist in the U.S.",,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Credit unions and credit cooperatives, Liabilities, Domestic currency"
